order_id,order_date,region,category,customer_segment,sales,profit,quantity
13006,2024-01-07,West,Office Supplies,Consumer,12.57,1.63,1
13007,2024-01-01,South,Electronics,Consumer,169.78,25.45,1
13008,2024-02-22,East,Electronics,Corporate,684.99,62.01,3
13009,2024-01-18,West,Furniture,Consumer,751.27,,2
13010,2024-03-21,West,Office Supplies,Consumer,16.42,5.21,5
13011,2024-01-30,North,Office Supplies,Consumer,44.21,10.97,3
13012,2024-01-09,North,Electronics,Consumer,276.43,,1
13013,2024-03-31,West,Electronics,Consumer,264.01,-22.94,1
13014,2024-01-20,North,Furniture,Home Office,471.48,115.54,2
13015,2024-01-02,South,Furniture,Corporate,658.83,180.58,2
13016,2024-01-28,North,Electronics,Home Office,222.26,34.03,3
13017,2024-03-05,East,Office Supplies,Home Office,5.74,0.75,2
13018,2024-02-28,West,Furniture,Consumer,478.15,104.6,1
13019,2024-02-17,East,Electronics,Corporate,321.51,72.93,1
13020,2024-01-08,East,Electronics,Corporate,58.31,4.15,1
13021,2024-03-20,West,Electronics,Consumer,229.37,49.51,3
13022,2024-03-22,West,Furniture,Consumer,268.38,67.26,1
13023,2024-03-26,North,Electronics,Corporate,125.32,27.33,3
13024,2024-03-19,South,Electronics,Home Office,466.68,33.7,2
13025,2024-03-02,South,Office Supplies,Home Office,4.6,0.52,2
13026,2024-03-25,West,Furniture,Consumer,177.16,49.94,1
13027,2024-03-03,East,Office Supplies,Consumer,36.67,,2
13028,2024-01-03,East,Office Supplies,Consumer,45.41,14.22,2
13029,2024-01-01,East,Electronics,Consumer,149.49,9.07,3
13030,2024-03-09,West,Furniture,Home Office,774.89,122.21,2
13031,2024-03-11,West,Furniture,Home Office,103.48,10.43,3
13032,2024-02-22,West,Electronics,Home Office,184.23,35.89,2
13033,2024-01-02,South,Office Supplies,Consumer,5.45,-0.24,1
13034,2024-01-03,North,Office Supplies,Consumer,18.26,3.8,3
13035,2024-03-08,North,Office Supplies,Corporate,208.64,46.49,8
13036,2024-02-05,West,Electronics,Corporate,149.33,19.12,2
13037,2024-03-09,North,Office Supplies,Consumer,67.66,21.89,7
13038,2024-02-06,South,Furniture,Corporate,1333.82,244.15,5
13039,2024-01-03,North,Office Supplies,Corporate,17.39,1.97,2
13040,2024-03-05,North,Furniture,Corporate,778.77,123.27,2
13041,2024-03-30,East,Electronics,Consumer,25.32,4.46,1
13042,2024-03-27,South,Furniture,Consumer,115.86,13.02,2
13043,2024-02-25,West,Office Supplies,Consumer,125.88,41.67,5
13044,2024-01-23,North,Electronics,Home Office,126.22,20.21,3
13045,2024-01-14,East,elecTRONICS,Corporate,331.08,77.93,1
13046,2024-01-13,West,Electronics,Consumer,1049.07,53.16,4
13047,2024-03-08,North,OFFICE SUPPLIES,Corporate,32.18,11.87,2
13048,2024-01-20,North,Office Supplies,Consumer,17.46,4.08,2
13049,2024-01-31,West,Furniture,Corporate,87.63,22.91,2
13050,2024-01-25,North,Electronics,Home Office,2073.8,500.55,2
13051,2024-03-20,East,Electronics,Home Office,75.53,15.76,1
13052,2024-03-08,North,FURNITURE,Home Office,160.69,32.64,2
13053,2024-02-02,South,Furniture,Home Office,353.03,43.55,2
13054,2024-02-15,North,Furniture,Home Office,423.32,98.61,1
13055,2024-02-04,West,Furniture,Consumer,1106.2,167.2,2
13056,2024-02-20,East,Office Supplies,Corporate,281.89,68.82,12
13057,2024-01-11,East,Electronics,Corporate,311.88,32.88,1
13058,2024-02-17,South,Furniture,Corporate,341.35,84.18,1
13059,2024-02-21,South,Office Supplies,Corporate,18.79,4.75,2
13060,2024-02-28,West,Office Supplies,Consumer,5.45,0.83,1
13061,2024-03-13,East,Office Supplies,Corporate,42.91,-6.32,4
13062,2024-02-01,South,Furniture,Home Office,259.08,-17.56,2
13063,2024-03-30,West,Furniture,Corporate,1459.19,347.46,4
13064,2024-01-29,East,Furniture,Consumer,570.94,-38.45,2
13065,2024-02-08,West,Furniture,Corporate,231.14,44.32,2
13066,2024-03-28,North,Office Supplies,Corporate,16.04,5.86,3
13067,2024-01-11,East,Office Supplies,Home Office,50.96,7.86,9
13068,2024-03-24,South,Office Supplies,Consumer,32.46,10.92,5
13069,2024-03-24,North,Office Supplies,Corporate,10.73,2.16,1
13070,2024-01-05,North,Electronics,Home Office,480.57,30.26,3
13071,2024-01-12,North,Electronics,Corporate,392.19,63.74,1
13072,2024-02-21,East,OFFICE SUPPLIES,Corporate,14.99,4.65,1
13073,2024-02-18,East,Electronics,Home Office,177.87,9.78,2
13074,2024-02-18,West,Furniture,Consumer,546.23,81.3,1
13075,2024-03-11,West,Office Supplies,Home Office,34.89,,3
13076,2024-03-01,West,Electronics,Consumer,218.65,,1
13077,2024-01-08,North,Office Supplies,Home Office,94.71,22.4,5
13078,2024-03-22,South,Electronics,Consumer,92.87,13.28,1
13079,2024-01-02,South,Office Supplies,Corporate,20.95,-0.98,3
13080,2024-03-30,North,Furniture,Consumer,581.63,108.28,2
13081,2024-01-22,North,Electronics,Corporate,5402.57,812.9,6
13082,2024-01-11,North,ELECTRONICS,Consumer,196.23,40.32,2
13083,2024-03-04,West,furnITURE,Corporate,327.58,27.08,1
13084,2024-02-25,North,Office Supplies,Home Office,10.86,3.64,1
13085,2024-03-23,East,Office Supplies,Corporate,15.82,5.5,2
13086,2024-02-12,East,Furniture,Corporate,610.95,114.84,2
13087,2024-03-13,North,Office Supplies,Home Office,67.61,23.58,2
13088,2024-01-13,West,Furniture,Corporate,206.42,35.96,1
13089,2024-03-08,East,Furniture,Home Office,295.75,24.48,1
13090,2024-01-06,North,Furniture,Corporate,60.61,-2.51,1
13091,2024-01-30,West,Office Supplies,Consumer,23.58,2.68,3
13092,2024-01-28,West,Furniture,Consumer,330.8,84.04,1
13093,2024-03-29,North,Furniture,Consumer,189.94,53.39,1
13094,2024-03-13,West,Electronics,Corporate,37.39,8.34,1
13095,2024-03-01,South,Office Supplies,Home Office,6.22,0.71,1
13096,2024-02-04,East,Furniture,Corporate,466.26,131.41,1
13097,2024-01-06,South,Office Supplies,Home Office,66.61,23.84,2
13098,2024-01-10,North,Furniture,Home Office,231.96,-5.74,1
13099,2024-03-28,North,Electronics,Home Office,333.56,57.33,1
13100,2024-02-05,South,Furniture,Corporate,899.12,246.32,2
13101,2024-03-10,West,Furniture,Home Office,186.34,41.03,1
13102,2024-03-13,East,Office Supplies,Home Office,72.4,19.74,5
13103,2024-03-25,West,Electronics,Consumer,173.28,26.57,1
13104,2024-01-05,South,Furniture,Consumer,166.39,-2.14,1
13105,2024-01-23,East,Furniture,Corporate,283.28,75.73,1
13106,2024-02-10,North,Electronics,Consumer,79.61,4.81,1
13107,2024-01-03,South,Furniture,Consumer,359.76,64.01,6
13108,2024-01-27,South,Furniture,Corporate,229.4,18.67,1
13109,2024-03-16,South,Electronics,Consumer,75.38,8.82,1
13110,2024-01-19,West,Furniture,Consumer,424.16,48.61,2
13111,2024-02-20,North,Office Supplies,Consumer,26.26,9.49,1
13112,2024-01-10,South,Electronics,Home Office,276.85,-38.0,6
13113,2024-02-08,West,Office Supplies,Corporate,84.71,11.94,7
13114,2024-01-21,West,Furniture,Consumer,334.91,28.74,1
13115,2024-03-13,North,Office Supplies,Corporate,20.3,7.87,2
13116,2024-01-31,East,Furniture,Corporate,362.98,64.9,1
13117,2024-03-13,North,Office Supplies,Consumer,53.08,,4
13118,2024-02-19,East,Electronics,Corporate,154.41,20.41,2
13119,2024-03-27,South,Furniture,Consumer,265.76,33.94,1
13120,2024-03-10,South,Electronics,Consumer,6424.32,1046.48,7
13121,2024-02-12,South,Office Supplies,Corporate,35.41,13.33,6
13122,2024-02-19,East,Office Supplies,Corporate,5.93,2.26,1
13123,2024-01-18,West,Electronics,Consumer,73.25,7.49,1
13124,2024-03-29,South,Office Supplies,Consumer,130.83,35.25,5
13125,2024-01-11,South,Electronics,Home Office,51.19,-4.21,1
13126,2024-03-05,North,Office Supplies,Corporate,86.37,16.25,7
13127,2024-02-14,North,Electronics,Consumer,179.24,44.12,1
13128,2024-01-07,North,Office Supplies,Corporate,15.33,2.88,2
13129,2024-01-13,South,Electronics,Corporate,159.47,13.01,2
13130,2024-02-25,West,Electronics,Corporate,259.88,37.37,1
13131,2024-01-30,South,FURNITURE,Corporate,405.36,-25.31,2
13132,2024-01-10,South,Office Supplies,Home Office,26.77,9.76,2
13133,2024-02-13,West,ELECTRONICS,Home Office,77.28,13.95,2
13134,2024-03-18,South,Electronics,Consumer,259.49,61.77,1
13135,2024-03-19,East,Office Supplies,Consumer,60.62,10.35,5
13136,2024-03-17,North,Furniture,Corporate,47.48,10.52,1
13137,2024-02-20,West,Electronics,Consumer,70.71,16.87,1
13138,2024-02-11,West,Electronics,Corporate,74.72,17.53,1
13139,2024-01-04,South,Office Supplies,Corporate,73.26,21.96,4
13140,2024-03-22,South,Office Supplies,Consumer,59.69,14.53,5
13141,2024-02-04,West,Office Supplies,Consumer,15.46,1.9,4
13142,2024-02-27,North,Furniture,Corporate,429.61,120.32,1
13143,2024-03-03,North,Electronics,Home Office,205.35,15.91,1
13144,2024-01-30,East,Electronics,Corporate,3298.15,-280.25,4
13145,2024-02-15,West,Furniture,Home Office,283.33,,2
13146,2024-03-11,East,Furniture,Corporate,115.7,12.57,1
13147,2024-02-18,West,Furniture,Corporate,326.97,54.68,1
13148,2024-02-25,West,Office Supplies,Corporate,16.54,5.6,2
13149,2024-01-24,East,Electronics,Home Office,128.05,25.53,1
13150,2024-03-28,East,Office Supplies,Home Office,41.55,10.12,3
13151,2024-03-15,East,Furniture,Home Office,133.63,,1
13152,2024-03-25,East,Office Supplies,Corporate,12.25,,1
13153,2024-02-18,South,Electronics,Corporate,941.86,114.92,3
13154,2024-01-11,East,Furniture,Home Office,330.9,84.3,1
13155,2024-03-20,East,Office Supplies,Corporate,22.23,5.65,2
13156,2024-02-07,South,Office Supplies,Home Office,27.57,7.54,4
13157,2024-02-01,South,Electronics,Home Office,62.81,11.17,1
13158,2024-01-10,East,Office Supplies,Consumer,57.47,12.61,5
13159,2024-01-11,South,Furniture,Consumer,356.52,86.06,1
13160,2024-02-04,South,Office Supplies,Consumer,17.94,4.63,4
13161,2024-01-20,South,Office Supplies,Home Office,74.36,26.2,7
13162,2024-02-18,South,Furniture,Corporate,180.95,41.55,1
13163,2024-03-22,East,Furniture,Home Office,251.97,43.38,1
13164,2024-01-20,East,Furniture,Consumer,401.99,112.09,1
13165,2024-02-19,North,Furniture,Corporate,1048.98,279.49,2
13166,2024-02-10,West,Electronics,Consumer,31.12,5.01,3
13167,2024-02-16,East,Electronics,Corporate,543.67,27.46,2
13168,2024-01-14,East,Furniture,Home Office,415.88,90.14,1
13169,2024-01-12,South,Office Supplies,Corporate,14.53,-1.33,2
13170,2024-01-01,West,Electronics,Home Office,12.46,-0.58,2
13171,2024-02-09,West,Electronics,Corporate,334.36,21.79,4
13172,2024-02-26,South,Furniture,Consumer,206.55,40.81,1
13173,2024-02-16,North,Electronics,Consumer,77.36,-9.33,1
13174,2024-02-04,North,Electronics,Home Office,115.8,13.56,3
13175,2024-01-14,South,Office Supplies,Consumer,8.01,1.74,2
13176,2024-01-17,South,Office Supplies,Consumer,14.51,5.31,1
13177,2024-01-12,North,Office Supplies,Consumer,66.81,17.42,6
13178,2024-01-24,East,Furniture,Corporate,554.94,117.41,1
13179,2024-02-25,South,Furniture,Consumer,151.4,40.46,1
13180,2024-02-27,East,Office Supplies,Consumer,18.57,3.93,5
13181,2024-03-12,East,Electronics,Consumer,3496.1,,3
13182,2024-03-12,South,Electronics,Home Office,8.89,0.63,1
13183,2024-03-06,South,Office Supplies,Consumer,166.6,63.99,6
13184,2024-02-22,West,Office Supplies,Consumer,15.09,,2
13185,2024-01-14,West,Electronics,Consumer,865.96,158.7,3
13186,2024-01-04,South,Electronics,Consumer,142.1,,1
13187,2024-01-12,North,Electronics,Consumer,59.45,6.75,1
13188,2024-02-15,West,Electronics,Home Office,59.61,3.5,1
13189,2024-03-11,West,Office Supplies,Consumer,25.01,5.71,2
13190,2024-01-12,North,Electronics,Corporate,78.32,9.87,3
13191,2024-03-17,West,Office Supplies,Consumer,103.95,13.22,3
13192,2024-03-17,West,Office Supplies,Consumer,10.16,-0.26,1
13193,2024-02-11,South,Office Supplies,Home Office,13.28,2.22,2
13194,2024-02-19,East,Furniture,Corporate,220.66,18.84,3
13195,2024-01-02,West,Electronics,Corporate,83.69,12.5,1
13196,2024-02-07,East,Office Supplies,Consumer,37.72,14.78,2
13197,2024-02-22,West,Office Supplies,Consumer,13.38,3.75,1
13198,2024-02-19,South,Furniture,Corporate,506.39,,2
13199,2024-01-11,East,Furniture,Consumer,103.98,-8.82,2
13200,2024-03-12,South,Office Supplies,Corporate,16.13,2.58,3
13201,2024-02-01,South,offiCE SUPPLIES,Home Office,74.81,21.53,3
13202,2024-03-14,West,Office Supplies,Home Office,30.33,7.98,4
13203,2024-03-07,East,Electronics,Corporate,7.34,0.4,1
13204,2024-01-22,West,Furniture,Corporate,368.19,61.28,1
13205,2024-03-28,West,Office Supplies,Consumer,76.04,27.87,2
13206,2024-02-18,East,Furniture,Consumer,192.41,,1
13207,2024-01-22,East,Furniture,Corporate,171.56,46.4,1
13208,2024-01-18,South,Electronics,Home Office,124.69,14.89,2
13209,2024-02-04,North,Office Supplies,Corporate,13.98,3.92,1
13210,2024-02-08,South,Furniture,Consumer,1280.72,349.8,3
13211,2024-02-04,North,Office Supplies,Home Office,22.38,6.99,4
13212,2024-03-04,East,Office Supplies,Consumer,90.77,18.71,6
13213,2024-01-19,West,Office Supplies,Consumer,13.23,3.77,3
13214,2024-01-09,West,Furniture,Corporate,284.78,68.31,1
13215,2024-01-22,West,Electronics,Corporate,257.51,49.33,1
13216,2024-02-25,North,Electronics,Consumer,186.34,-24.56,1
13217,2024-02-05,South,electronics,Corporate,271.55,-35.38,1
13218,2024-02-23,West,Office Supplies,Consumer,29.68,3.09,1
13219,2024-02-08,South,Electronics,Home Office,5646.27,1259.47,5
13220,2024-03-02,North,Office Supplies,Consumer,15.28,3.79,2
13221,2024-01-10,North,Furniture,Corporate,611.12,75.05,2
13222,2024-02-16,South,Office Supplies,Consumer,21.26,3.13,4
13223,2024-02-02,South,Office Supplies,Consumer,56.4,5.95,6
13224,2024-02-01,East,Furniture,Home Office,159.98,13.8,1
13225,2024-03-21,North,Electronics,Corporate,1226.97,67.43,5
13226,2024-03-04,North,Electronics,Corporate,64.75,7.54,1
13227,2024-03-17,,Electronics,Consumer,67.02,-1.78,1
13228,2024-03-19,East,Office Supplies,Corporate,53.5,11.08,6
13229,2024-01-26,South,Electronics,Home Office,458.76,-55.6,4
13230,2024-02-28,South,Electronics,Home Office,543.47,118.99,2
13231,2024-01-14,North,Office Supplies,Corporate,133.03,30.07,6
13232,2024-01-18,East,Electronics,Corporate,3578.08,645.51,4
13233,2024-02-08,West,Office Supplies,Home Office,16.46,2.84,1
13234,2024-01-01,West,Office Supplies,Home Office,12.49,2.34,2
13235,2024-02-20,West,Office Supplies,Corporate,25.16,6.16,4
13236,2024-02-12,South,Office Supplies,Home Office,67.4,10.65,5
13237,2024-03-20,North,Furniture,Consumer,162.59,38.1,1
13238,2024-02-18,East,Electronics,Corporate,345.76,65.76,1
13239,2024-02-12,West,Electronics,Corporate,382.92,29.34,1
13240,2024-02-26,East,Furniture,Consumer,187.01,40.88,1
13241,2024-02-12,South,Furniture,Small Business,43.71,12.79,1
13242,2024-02-25,West,Electronics,Home Office,322.21,54.52,2
13243,2024-03-24,South,Electronics,Home Office,141.23,20.38,1
13244,2024-03-17,South,Furniture,Consumer,104.84,-5.63,2
13245,2024-01-18,West,Electronics,Corporate,246.68,19.82,1
13246,2024-02-08,West,Furniture,Home Office,94.75,17.5,2
13247,2024-02-11,South,Furniture,Corporate,81.34,10.1,1
13248,2024-03-18,North,Electronics,Consumer,39.43,2.73,4
13249,2024-03-29,East,Electronics,Corporate,189.77,11.6,4
13250,2024-01-26,West,Electronics,Corporate,62.67,11.45,1
13251,2024-03-02,North,Office Supplies,Home Office,18.48,7.05,3
13252,2024-02-10,West,Furniture,Consumer,104.46,27.47,1
13253,2024-01-23,East,Furniture,Corporate,478.48,54.1,1
13254,2024-02-20,South,Electronics,Consumer,78.63,4.01,1
13255,2024-02-10,East,Electronics,Consumer,93.93,5.94,2
13256,2024-02-07,South,Electronics,Home Office,188.27,44.86,1
13257,2024-03-29,North,Office Supplies,Corporate,20.87,3.41,2
13258,2024-03-22,West,Furniture,Corporate,242.85,33.24,3
13259,2024-03-03,East,Office Supplies,Corporate,24.23,3.38,4
13260,2024-03-14,North,Electronics,Corporate,227.39,56.18,1
13261,2024-02-01,North,Furniture,Home Office,135.15,13.41,2
13262,2024-02-11,South,Office Supplies,Corporate,24.83,7.35,3
13263,2024-02-18,West,Furniture,Home Office,329.69,-39.16,1
13264,2024-02-05,South,Office Supplies,Consumer,23.03,5.67,5
13265,2024-02-20,West,Electronics,Corporate,174.5,40.98,4
13266,2024-02-16,North,Furniture,Consumer,759.24,104.35,3
13267,2024-01-15,South,Furniture,Consumer,448.93,129.04,1
13268,2024-03-13,South,Furniture,Corporate,473.51,124.18,1
13269,2024-01-26,East,Electronics,Consumer,24.36,-2.8,3
13270,2024-03-16,South,Electronics,Consumer,391.65,45.71,8
13271,2024-03-10,West,Furniture,Consumer,563.6,72.29,2
13272,2024-01-24,South,Electronics,Home Office,400.08,67.15,3
13273,2024-03-28,North,Furniture,Home Office,434.04,122.86,1
13274,2024-03-11,East,Furniture,Corporate,95.33,,1
13275,2024-01-04,East,Furniture,Home Office,1547.71,140.35,3
13276,2024-02-29,South,Office Supplies,Home Office,32.8,9.92,5
13277,2024-03-31,South,Office Supplies,Consumer,20.6,2.42,6
13278,2024-01-27,West,Electronics,Corporate,32.61,1.74,3
13279,2024-02-26,East,Furniture,Corporate,516.44,127.89,1
13280,2024-02-07,North,Office Supplies,Home Office,29.38,10.43,4
13281,2024-03-29,North,Furniture,Consumer,112.26,21.27,1
13282,2024-01-09,South,Office Supplies,Consumer,15.77,1.8,1
13283,02/22/2024,North,Furniture,Home Office,670.75,185.97,4
13284,2024-03-27,West,Office Supplies,Home Office,25.24,7.68,4
13285,2024-03-04,East,Furniture,Corporate,72.1,19.18,1
13286,2024-01-18,South,Electronics,Home Office,570.68,32.75,2
13287,2024-03-22,North,Furniture,Corporate,696.24,122.83,2
13288,2024-02-08,West,Electronics,Corporate,35.65,4.08,3
13289,2024-01-31,West,Electronics,Consumer,37.58,8.52,4
13290,02/02/2024,North,Furniture,Corporate,293.16,29.81,2
13291,2024-03-25,West,Electronics,Corporate,149.43,20.14,1
13292,2024-01-20,West,Office Supplies,Corporate,16.36,3.12,1
13293,2024-02-24,South,Electronics,Home Office,35.23,3.91,1
13294,2024-02-18,East,Electronics,Home Office,104.4,10.94,2
13295,2024-01-10,North,Furniture,Consumer,310.48,83.51,1
13296,2024-02-27,South,Electronics,Home Office,5245.52,-775.98,5
13297,2024-03-17,North,Furniture,Home Office,157.01,43.65,2
13298,2024-03-02,North,Office Supplies,Consumer,15.33,1.68,4
13299,2024-03-15,North,Furniture,Consumer,179.39,53.65,1
13300,2024-02-21,East,Furniture,Home Office,193.5,33.9,1
13301,2024-03-09,North,Office Supplies,Consumer,24.79,4.17,2
13302,2024-03-05,North,Furniture,Consumer,678.87,175.97,4
13303,2024-03-29,North,Office Supplies,Home Office,47.84,5.21,4
13304,2024-02-23,South,Electronics,Corporate,810.06,113.12,4
13305,2024-03-10,East,Furniture,Home Office,334.08,57.5,1
13306,2024-01-05,North,Furniture,Home Office,388.58,115.94,1
13307,2024-02-16,North,Furniture,Corporate,179.28,-8.5,1
13308,2024-03-30,South,Office Supplies,Home Office,7.84,3.08,1
13309,2024-03-09,West,Office Supplies,Home Office,36.14,8.36,3
13310,2024-03-17,North,Electronics,Corporate,59.79,3.11,1
13311,2024-03-22,South,Furniture,Home Office,316.48,53.45,1
13312,2024-01-11,East,Furniture,Home Office,59.72,-2.68,1
13313,2024-01-14,West,Furniture,Corporate,111.85,22.25,1
13314,2024-02-01,East,Electronics,Consumer,132.39,-1.65,2
13315,2024-03-25,South,Electronics,Home Office,362.33,27.85,4
13316,2024-03-26,North,Electronics,Consumer,3175.77,240.75,3
13317,2024-02-15,South,Office Supplies,Consumer,52.32,7.59,5
13318,2024-01-22,South,Furniture,Home Office,678.87,187.33,2
13319,2024-03-23,East,Electronics,Home Office,38.16,4.48,1
13320,2024-03-19,West,FURNITURE,Corporate,510.31,59.77,2
13321,2024-01-06,East,Furniture,Home Office,269.09,80.17,1
13322,2024-03-13,North,Electronics,Corporate,95.87,9.61,1
13323,2024-03-23,South,Electronics,Corporate,33.01,3.79,4
